"","salary","Age","MP","FG","X3P","FT","DRB","AST","PTS","PER","TSpct","ORBpct","DRBpct","TRBpct","ASTpct","STLpct","BLKpct","TOVpct","USGpct","OWS","DWS","OBPM","DBPM","VORP","Weight","Height","possGain","possLost","FGM","X3M","FTM","PositionC","PositionPF","PositionPG","PositionSF","PositionSG","starter1"
"Leandro Bolmaro",14.7201982339874,-1.08081853336128,-1.52240413659773,0.405465108108164,-1.19321705476902,0.0307716586667537,0.0702042586732486,0.0540672212702758,0.8754687373539,1.85629799036563,0.349952398177906,0.260372893082566,0.291805789635643,0.312188482639603,0.202899108640577,0.197359434158495,0,0.306013029136504,-1.19694901781901,0.19074012725955,-1.2131557405963,-1.94725218340987,-0.506676074305968,0.0870113769896297,-0.659368210682123,-0.116001347685833,0.0953101798043249,-1.49472520614367,-1.30769517396004,-1.17517701441267,0.0317486983145803,0,0,0,1,0,0
"LeBron James",17.6104375217016,2.80027385060815,1.00475355466332,2.51769647261099,1.87750333127132,0.384411698910332,0.49801666547341,0.453667209926042,3.44361809754611,3.30321697330195,0.481808674695498,0.132992454319912,0.445956469462901,0.371826748959335,0.48597962517946,0.269332933783584,0.0800427076735364,0.22314355131421,2.37999651824689,0.466373861195157,0.920982106735414,3.03079944552366,0.575034151047024,0.452811228705363,1.38320514283462,0.799296957342123,0.405465108108164,1.93287781103428,2.15900319555094,1.95262047211142,0.394654192003949,0,1,0,0,0,1
"Lindell Wigginton",14.308965786159,-0.5956819853651,-1.58003601097084,0.8754687373539,-0.754542713906117,0.099090902644231,0.10354067894084,0.105360515657826,1.64865862558738,2.41591377830105,0.421338457264455,0.0666913744986721,0.275207898226605,0.227713247004275,0.27843701430773,0.197359434158495,0.0165293019512105,0.24059046491793,-0.0348956456960742,0.196710294246054,-1.31478135237401,-1.1590606754954,-1.37204425458836,0.0870113769896297,-1.10873434845581,-1.64149852273243,0.082238098236972,-1.19667276986733,-1.01265701485272,-0.842432600952659,0.2295744416445,0,0,1,0,0,0
"Lonnie Walker IV",15.6840767354321,-0.5956819853651,0.355434436726239,1.68639895357023,0.451811723466873,0.163039627244504,0.189868762429337,0.185403223331363,2.57261223020711,2.58776403522771,0.413433277757341,0.0504308536268919,0.258329860439253,0.203096619368919,0.242184029312581,0.212174519943636,0.032789822822991,0.146694379150803,0.800330215517283,0.202645029765869,-0.298525234596996,-0.329385404006474,-0.939360164447165,0.0870113769896297,-0.495962342400784,-0.726200217704471,0.158224005214894,-0.526054788245552,0.720692169902771,0.821289466347387,0.121360857004268,0,0,0,0,1,0
"Lonzo Ball",16.7877123483938,-0.35311371136701,-0.192068369818344,1.7227665977411,2.09684050170277,0.0606246218164348,0.336472236621213,0.386772975096012,2.63905732961526,2.7408400239252,0.454255272277596,0.132992454319912,0.332133835022615,0.289588650722363,0.342878781538787,0.387115969439968,0.0707690708882072,0.295650242100958,-0.325408988726807,0.243230309880947,0.00635160073610648,0.541773631056894,1.15194627123529,0.212174519943636,-1.06788288138547,-0.116001347685833,0.424333592412547,1.18774672034342,0.646932630125941,1.4202294105754,0.0625203569813339,0,0,1,0,0,1
"Luguentz Dort",16.5419099122801,-0.838250259363189,0.427611498441139,1.90210752639692,1.43882899040841,0.287682072451781,0.269332933783584,0.146182510178081,2.90142159408275,2.58776403522771,0.432431556337979,0.0945261734921161,0.262576151320705,0.221615667136156,0.162007551322478,0.212174519943636,0.032789822822991,0.17898265552844,0.74585896369902,0.208544751893057,-0.298525234596996,-0.453836694729812,-0.506676074305968,0.0953101798043249,-0.0465962046271007,-1.03129965271379,0.251314428280906,1.11323361127434,1.45828756767107,2.01916935480342,0.149531733970964,0,0,0,0,1,1
"Luka Dončić",17.3906612467499,-0.838250259363189,1.30361598891247,2.3887627892351,2.09684050170277,0.45953232937844,0.562209823112469,0.590868331439527,3.38099467434464,3.26193531432865,0.451712359273484,0.110090690033228,0.540143684522602,0.435542563345442,0.663046309135056,0.255346691808845,0.0456105112520523,0.266969030854239,3.30600779915735,0.400622483632376,2.44536628340093,2.82338062765143,1.29617430128235,0.49801666547341,0.566175801427922,0.189098087323485,0.326215736454024,2.67800890172514,2.63844020410034,2.35191376826343,0.478035800943,0,0,1,0,0,1
"Luke Kennard",16.4362187819801,-0.110545437368921,0.778068182129075,1.62924053973028,1.65816616083986,0.099090902644231,0.241162056816888,0.177681177237452,2.55722731136763,2.66025953726586,0.481808674695498,0.0463240716742384,0.26891196976979,0.215480678568641,0.206232445060336,0.182321556793955,0.00995033085316809,0.151862349309246,-0.434351492363332,0.350860974073313,0.311228436069209,0.500289867482447,-0.218220014211836,0.197359434158495,-0.414259408260114,-0.421100782695152,0.133531392624523,-0.600567897314638,0.16749562157655,0.754740583655385,0.0317486983145803,0,0,0,0,1,0
"Luke Kornet",14.5731703218254,0.132022836629168,-1.71176600953796,0.641853886172395,-1.30288563998475,0.0307716586667537,0.0953101798043249,0.0540672212702758,1.09861228866811,2.86789890204411,0.409457129377702,0.472156482606837,0.372797714276512,0.457521470064218,0.226002446461339,0.226773319364788,0.0831149067105066,0,-1.17879193387958,0.208544751893057,-1.2131557405963,-0.204934113283136,0.286578090952894,0.10354067894084,1.38320514283462,2.32479413238872,0.170345365747239,-1.8672907514891,-1.34457494384845,-1.24172589710467,0.0317486983145803,1,0,0,0,0,0
"Malachi Flynn",14.5789857183572,-0.5956819853651,-1.11719717225533,0.955511445027436,-0.535205543474665,0.0307716586667537,0.10354067894084,0.138150338480817,1.66770682055808,2.54160199346455,0.3974329364109,0.0787155674654739,0.271015019966569,0.218552877605611,0.320867621437435,0.296731907971699,0.0230652729309962,0.118671529717499,-0.488822744181594,0.226037909340574,-0.908278905263202,-0.578287985453151,0.286578090952894,0.111703989580001,-1.68065488744049,-1.64149852273243,0.108213584640233,-1.3456989880055,-0.717618855745403,-0.576237070184651,0.0625203569813339,0,0,1,0,0,0
"Malcolm Brogdon",16.9334604642425,0.859727658623436,-0.198929307243715,2.05412373369555,0.451811723466873,0.348306694268216,0.32340015505386,0.435862585292535,3.00071981506503,2.94443897916644,0.442760892851861,0.121607132094787,0.332133835022615,0.283857976013377,0.4383208961675,0.197359434158495,0.032789822822991,0.200488860749404,0.981901054911491,0.319770387003281,-1.0099045170409,1.32996513897137,-0.362448044258902,0.204794412646013,0.525324334357587,-0.421100782695152,0.262364264467491,0.740668065928909,1.38452802789424,0.954387231731391,0.176930708159078,0,0,1,0,0,1
"Malik Beasley",16.5536394908462,-0.110545437368921,0.856282868778301,1.64865862558738,1.98717191648704,0.0606246218164348,0.204794412646013,0.130053128248198,2.57261223020711,2.55722731136763,0.434376451602584,0.0585941642660528,0.26891196976979,0.212399012031233,0.160266906844694,0.167054084663166,0.0198026272961797,0.0898407039997895,0.0377326900616087,0.29310213992112,-0.196899622819295,0.458806103908001,-1.08358819449423,0.159332038569256,-1.19043728259648,-0.726200217704471,0.133531392624523,-1.12215966079824,0.757571939791186,1.95262047211142,0.0625203569813339,0,0,0,0,1,0
"Malik Monk",16.0638737566157,-0.5956819853651,1.07665617888121,1.80828877117927,1.21949181997696,0.117783035656383,0.233993567338276,0.237849698703905,2.69462718077007,2.73436750941958,0.468126869232875,0.0787155674654739,0.264692554227082,0.218552877605611,0.270666967445798,0.226773319364788,0.0392207131532813,0.218331994316988,0.164832277637555,0.325019742889425,0.00635160073610648,0.375838576759109,-0.723018119376566,0.167054084663166,-0.659368210682123,-1.03129965271379,0.217412876605225,0.219076302445308,0.462533780683868,0.887838349039389,0.0923733201310151,0,0,0,0,1,0
"Marcus Morris",16.6110887970083,1.5874324806177,0.295058187382977,1.88706964903238,0.780817479114052,0.22314355131421,0.303465940153043,0.177681177237452,2.79728133483015,2.68784749378469,0.437609561434732,0.0747235461959366,0.326187335834888,0.269385943404843,0.207894955833949,0.151549898127201,0.032789822822991,0.155292884406035,0.727701879759599,0.248896047416624,0.107977212513807,0.0439684681635407,-0.723018119376566,0.127833371509885,0.0759581965839038,0.494197522332804,0.170345365747239,0.219076302445308,0.978850559121674,0.688191700963383,0.0923733201310153,0,1,0,0,0,1
"Marcus Smart",16.6253434017635,0.374591110627257,1.2930501452774,1.64865862558738,0.561480308682599,0.189241999638528,0.255346691808845,0.435862585292535,2.57261223020711,2.68102152871429,0.431782416425538,0.0826917158451134,0.254065461652796,0.218552877605611,0.421021728904687,0.387115969439968,0.0230652729309962,0.286681572118197,-0.16199523327202,0.303854931697382,2.34374067162323,-0.329385404006474,1.22406028625882,0.219500560035709,0.157661130724574,-0.726200217704471,0.315852949418477,1.03872050220525,0.499413550572282,0.821289466347387,0.149531733970964,0,0,1,0,0,1
"Markelle Fultz",16.6188709388708,-0.5956819853651,-1.35979991961644,1.7227665977411,-1.0835484695533,0.13613217432458,0.204794412646013,0.411618973682543,2.46809953147162,2.92852352386054,0.416734700366395,0.0504308536268919,0.31015492830384,0.242796489215604,0.693147180559945,0.399386062031782,0.0424207158839523,0.300104592450338,1.50845648915469,0.196710294246054,-1.0099045170409,0.126935995312433,0.286578090952894,0.119801199812621,-0.29170500704911,-0.726200217704471,0.205852054204149,0.219076302445308,0.204375391464965,-0.975530366336662,0.0923733201310151,0,0,1,0,0,0
"Marko Simonovic",14.2624489684457,-0.838250259363189,-1.80562363351703,0.336472236621213,-1.19321705476902,0.0896121586896871,0.0531098253139483,0,1.06471073699243,2.41591377830105,0.356274863917393,0.529613537631624,0.365178629800072,0.479027675285181,0,0.226773319364788,0.0800427076735364,0.168898536461814,1.50845648915469,0.196710294246054,-1.41640696415171,-2.36208981915433,-3.60757872031788,0.0953101798043249,0.157661130724574,1.40949582736076,0.108213584640233,-1.64375142428184,-1.19705586429479,-1.10862813172067,0.0923733201310151,1,0,0,0,0,0
"Marquese Chriss",14.6012004560714,-0.35311371136701,-1.37791279441942,1.02961941718116,-1.0835484695533,0.0606246218164348,0.174716957408735,0.0452565915881209,1.70474809223843,2.76000994003292,0.417393678973438,0.376308523816709,0.482324113633776,0.488439509467528,0.146231588728311,0.296731907971699,0.0983359007208618,0.187309098304994,0.419031452789446,0.208544751893057,-0.806653293485501,-1.40796325694207,-0.00187796914123819,0.0870113769896297,0.97469047213127,0.799296957342123,0.228841572428847,-0.526054788245552,-0.902017705187476,-1.10862813172067,0.121360857004268,0,1,0,0,0,0
"Marvin Bagley III",16.3412392022725,-0.838250259363189,-0.279613931366075,1.7404661748405,-0.754542713906117,0.13613217432458,0.368423836427815,0.0714589639821449,2.50959926237837,2.81540871942271,0.438899884194402,0.349320379099062,0.484023349386736,0.476660810274915,0.101056789371609,0.151549898127201,0.0456105112520523,0.138021297897375,0.110361025819292,0.265703165733006,-0.501776458152398,-0.0389990589853518,-1.29993023956483,0.0953101798043249,0.770433136779596,1.40949582736076,0.3666252747919,-0.302515461038294,0.0199765420228915,-0.443139304800648,0.20359895524124,0,1,0,0,0,1
"Mason Plumlee",15.9585135811339,1.34486420661961,0.610386871453015,1.33500106673234,-1.30288563998475,0.0896121586896871,0.393269835014346,0.252342706006472,2.01490302054226,2.75366071235426,0.471876873627416,0.364403621310391,0.495837832800499,0.49311241516692,0.289214639801559,0.255346691808845,0.0861776962410524,0.339325305603619,-1.36036277327379,0.345745873406542,0.616105271402312,-0.453836694729812,1.07983225621175,0.174716957408735,1.54661101111596,1.40949582736076,0.442852640179785,1.03872050220525,-1.08641655462955,-1.44137254518068,0.372675285285174,1,0,0,0,0,1
"Matisse Thybulle",15.2924512856536,-0.35311371136701,0.455604123136651,1.19392246847243,-0.535205543474665,0.0507723253734231,0.143706720666175,0.0969922659873097,1.90210752639692,2.50143595173921,0.466246580368023,0.113944259349218,0.178641699835554,0.174658684048385,0.117555788751645,0.481303184499669,0.119263420826818,0.197210169287705,-1.75981861994105,0.265703165733006,1.12423333029082,-0.744223039750935,2.37788452663534,0.204794412646013,-0.618516743611788,-0.421100782695152,0.395895657092014,-0.0789761338310364,-0.865137935299062,-0.443139304800647,0.0625203569813339,0,0,0,0,1,1
"Maurice Harkless",15.3339246908406,0.617159384625346,-0.667119677151013,1.02961941718116,-0.535205543474665,0.0408219945202552,0.174716957408735,0.0452565915881209,1.7227665977411,2.16332302566054,0.445326641533295,0.0626509649616673,0.300002556839822,0.239797986219347,0.0710357731167517,0.255346691808845,0.0769610411361284,0.243730184922598,-1.4511481929709,0.19074012725955,-0.806653293485501,-1.36647949336763,0.286578090952894,0.0786431273191131,0.157661130724574,0.189098087323485,0.182321556793955,-0.600567897314638,-0.902017705187476,-0.509688187492649,0.0625203569813339,0,0,0,1,0,1
"Max Strus",14.4119689588877,-0.110545437368921,0.320306437108341,1.54756250871601,1.65816616083986,0.0606246218164348,0.212174519943636,0.121889817609037,2.45100509811232,2.61739583283408,0.478715569847757,0.0707155247983977,0.295912571588296,0.242796489215604,0.165479777033227,0.151549898127201,0.036010437523033,0.162118849476435,-0.198309401150861,0.309188277672745,0.311228436069209,0.749192448929124,-0.29033402923537,0.197359434158495,-0.0465962046271007,-0.421100782695152,0.133531392624523,-0.451541679176466,0.0199765420228915,1.08748499711539,0.0625203569813339,0,0,0,1,0,0
"Maxi Kleber",16.0127351353005,1.10229593262152,0.13780550159348,1.22377543162212,0.23247455303542,0.0800427076735364,0.355765439555892,0.105360515657826,2.07944154167984,2.484906649788,0.429832464556459,0.209254439153543,0.465171034407527,0.413069707493384,0.124802197272412,0.167054084663166,0.113328685307003,0.197210169287705,-1.06984943024306,0.237532288766309,0.920982106735414,-0.495320458304258,0.863490211141156,0.151549898127201,0.97469047213127,1.10439639235144,0.326215736454024,-0.0044630247619507,-0.348821156861256,0.488545052887378,0.0923733201310151,0,1,0,0,0,0
"Michael Porter Jr.",17.2083396899559,-0.5956819853651,-1.49070660569251,1.62924053973028,-0.096531202611759,0.0606246218164348,0.411507422564127,0.162055859334371,2.3887627892351,2.14006616349627,0.347835995271528,0.155381449213391,0.445956469462901,0.387492865703734,0.167211379197505,0.296731907971699,0.0230652729309962,0.183986836113016,0.0922039418798712,0.166496515649558,-1.1115301288186,-1.44944702051652,0.358692105976426,0.0953101798043249,0.0759581965839038,1.10439639235144,0.284104251103897,-0.00446302476195037,1.01573032901009,1.3536805278834,0.121360857004268,0,0,0,1,0,1
"Mikal Bridges",16.8156971960899,-0.110545437368921,2.06188679316444,1.88706964903238,0.23247455303542,0.154150679827258,0.262364264467491,0.193066096076932,2.72129542785223,2.73436750941958,0.486737828236901,0.117783035656383,0.243324219821383,0.221615667136156,0.163745171221019,0.255346691808845,0.036010437523033,0.12751332029896,-0.761179003272906,0.466373861195157,2.34374067162323,0.375838576759109,0.791376196117623,0.296731907971699,-0.29170500704911,-0.116001347685833,0.305381649551182,-0.37702857010738,0.130615851688136,0.155800639427369,0.0923733201310151,0,0,0,1,0,1
"Mike Conley",16.9369940368238,2.07256902861388,0.971821055021544,1.75785791755237,1.21949181997696,0.171850256926659,0.197359434158495,0.399273137860243,2.68784749378469,2.90142159408275,0.452348694007015,0.106222213255307,0.217064505237828,0.199976492032675,0.448819680265719,0.349375641457121,0.0295588022415444,0.22314355131421,0.310088949152921,0.429332589514808,0.920982106735414,1.16403008467358,0.502920136023492,0.303465940153043,-1.68065488744049,-1.64149852273243,0.284104251103897,0.442615629652565,0.610052860237527,0.887838349039389,0.149531733970964,0,0,1,0,0,1
"Mike Muscala",15.0682735264596,1.10229593262152,-1.03953136060014,1.28093384546206,0.451811723466873,0.10848064299407,0.204794412646013,0.0452565915881209,2.19722457733622,3.03013370027132,0.488580014818671,0.144249608844547,0.422761852482433,0.355911293653435,0.119372319678043,0.241162056816888,0.128100002627316,0.093490343087339,0.310088949152921,0.276753001919591,-0.7050276817078,1.74480277471583,0.863490211141156,0.189868762429337,0.97469047213127,1.10439639235144,0.194156014440957,-1.12215966079824,-0.496340236414915,0.0227028740433649,0.0625203569813339,1,0,0,0,0,0
"Miles McBride",14.2624489684457,-1.08081853336128,-1.34333366979555,0.587786664902119,-0.864211299121844,0.0206192872027356,0.0870113769896297,0.088553397341445,1.16315080980568,1.96009478404727,0.331459694797669,0.0463240716742384,0.26891196976979,0.20930781946156,0.281528206877403,0.296731907971699,0.00995033085316809,0.0806579030174545,-0.960906926606535,0.19074012725955,-1.0099045170409,-2.11318723770766,0.71926218109409,0.0870113769896297,-0.863625546033797,-1.64149852273243,0.0689928714869514,-1.42021209707458,-0.975777244964306,-0.576237070184651,0.0317486983145803,0,0,1,0,0,0
